avg_x,avg_y,fix,lefteye_avg_x,lefteye_avg_y,lefteye_pcenter_x,lefteye_pcenter_y,lefteye_psize,lefteye_raw_x,lefteye_raw_y,raw_x,raw_y,righteye_avg_x,righteye_avg_y,righteye_pcenter_x,righteye_pcenter_y,righteye_psize,righteye_raw_x,righteye_raw_y,state,time,timestamp,ROI_Image_avg,ROI_Image_lefteye,ROI_Image_raw,ROI_Image_righteye,ROI_Text_avg,ROI_Text_lefteye,ROI_Text_raw,ROI_Text_righteye
424.1248,783.5939,0,461.3813,774.434,0.3802,0.3579,18.0539,461.3813,774.434,424.1248,783.5939,386.8683,792.7538,0.5402,0.331,20.1457,386.8683,792.7538,7,968804771,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
424.1248,783.5939,0,461.3813,774.434,0.3802,0.3579,18.0539,461.3813,774.434,424.1248,783.5939,386.8683,792.7538,0.5402,0.331,20.1457,386.8683,792.7538,7,968804771,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
424.1248,783.5939,0,461.3813,774.434,0.3802,0.3579,18.0539,461.3813,774.434,424.1248,783.5939,386.8683,792.7538,0.5402,0.331,20.1457,386.8683,792.7538,7,968804771,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
424.1248,783.5939,0,461.3813,774.434,0.3802,0.3579,18.0539,461.3813,774.434,424.1248,783.5939,386.8683,792.7538,0.5402,0.331,20.1457,386.8683,792.7538,7,968804771,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
424.1248,783.5939,0,461.3813,774.434,0.3802,0.3579,18.0539,461.3813,774.434,424.1248,783.5939,386.8683,792.7538,0.5402,0.331,20.1457,386.8683,792.7538,7,968804771,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
415.3275,789.0765,0,452.9892,773.6028,0.3804,0.358,17.9451,444.6183,772.7738,406.5524,794.5452,377.6657,804.5503,0.5405,0.3313,19.4567,368.4865,816.3167,7,968804804,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
415.3275,789.0765,0,452.9892,773.6028,0.3804,0.358,17.9451,444.6183,772.7738,406.5524,794.5452,377.6657,804.5503,0.5405,0.3313,19.4567,368.4865,816.3167,7,968804804,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
415.3275,789.0765,0,452.9892,773.6028,0.3804,0.358,17.9451,444.6183,772.7738,406.5524,794.5452,377.6657,804.5503,0.5405,0.3313,19.4567,368.4865,816.3167,7,968804804,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
415.3275,789.0765,0,452.9892,773.6028,0.3804,0.358,17.9451,444.6183,772.7738,406.5524,794.5452,377.6657,804.5503,0.5405,0.3313,19.4567,368.4865,816.3167,7,968804804,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
415.3275,789.0765,0,452.9892,773.6028,0.3804,0.358,17.9451,444.6183,772.7738,406.5524,794.5452,377.6657,804.5503,0.5405,0.3313,19.4567,368.4865,816.3167,7,968804804,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
405.9863,792.8005,0,445.5933,772.4792,0.3808,0.3583,17.6294,430.9379,770.2502,399.6294,791.62,374.5219,807.3954,0.5411,0.3317,19.6666,368.3209,812.9899,7,968804838,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
405.9863,792.8005,0,445.5933,772.4792,0.3808,0.3583,17.6294,430.9379,770.2502,399.6294,791.62,374.5219,807.3954,0.5411,0.3317,19.6666,368.3209,812.9899,7,968804838,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
405.9863,792.8005,0,445.5933,772.4792,0.3808,0.3583,17.6294,430.9379,770.2502,399.6294,791.62,374.5219,807.3954,0.5411,0.3317,19.6666,368.3209,812.9899,7,968804838,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
405.9863,792.8005,0,445.5933,772.4792,0.3808,0.3583,17.6294,430.9379,770.2502,399.6294,791.62,374.5219,807.3954,0.5411,0.3317,19.6666,368.3209,812.9899,7,968804838,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3571,792.2112,0,441.6863,774.6694,0.3812,0.3583,17.7954,430.257,781.1835,390.4579,787.9285,368.4794,804.2122,0.5416,0.3316,19.2878,350.6588,794.6735,7,968804871,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3571,792.2112,0,441.6863,774.6694,0.3812,0.3583,17.7954,430.257,781.1835,390.4579,787.9285,368.4794,804.2122,0.5416,0.3316,19.2878,350.6588,794.6735,7,968804871,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3571,792.2112,0,441.6863,774.6694,0.3812,0.3583,17.7954,430.257,781.1835,390.4579,787.9285,368.4794,804.2122,0.5416,0.3316,19.2878,350.6588,794.6735,7,968804871,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3571,792.2112,0,441.6863,774.6694,0.3812,0.3583,17.7954,430.257,781.1835,390.4579,787.9285,368.4794,804.2122,0.5416,0.3316,19.2878,350.6588,794.6735,7,968804871,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3571,792.2112,0,441.6863,774.6694,0.3812,0.3583,17.7954,430.257,781.1835,390.4579,787.9285,368.4794,804.2122,0.5416,0.3316,19.2878,350.6588,794.6735,7,968804871,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
401.5634,792.9236,0,438.9015,776.1882,0.3816,0.3584,17.8653,428.2387,782.1044,396.1779,796.8245,367.5384,805.7018,0.5422,0.3317,20.237,364.1171,811.5446,7,968804905,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
401.5634,792.9236,0,438.9015,776.1882,0.3816,0.3584,17.8653,428.2387,782.1044,396.1779,796.8245,367.5384,805.7018,0.5422,0.3317,20.237,364.1171,811.5446,7,968804905,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
401.5634,792.9236,0,438.9015,776.1882,0.3816,0.3584,17.8653,428.2387,782.1044,396.1779,796.8245,367.5384,805.7018,0.5422,0.3317,20.237,364.1171,811.5446,7,968804905,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
401.5634,792.9236,0,438.9015,776.1882,0.3816,0.3584,17.8653,428.2387,782.1044,396.1779,796.8245,367.5384,805.7018,0.5422,0.3317,20.237,364.1171,811.5446,7,968804905,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
401.5634,792.9236,0,438.9015,776.1882,0.3816,0.3584,17.8653,428.2387,782.1044,396.1779,796.8245,367.5384,805.7018,0.5422,0.3317,20.237,364.1171,811.5446,7,968804905,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
406.8996,789.305,0,427.9947,775.0727,0.3814,0.3585,17.2758,375.3524,769.5292,343.6453,805.1229,358.0019,811.6872,0.5421,0.3322,18.9611,311.9382,840.7166,7,968804938,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
406.8996,789.305,0,427.9947,775.0727,0.3814,0.3585,17.2758,375.3524,769.5292,343.6453,805.1229,358.0019,811.6872,0.5421,0.3322,18.9611,311.9382,840.7166,7,968804938,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
406.8996,789.305,0,427.9947,775.0727,0.3814,0.3585,17.2758,375.3524,769.5292,343.6453,805.1229,358.0019,811.6872,0.5421,0.3322,18.9611,311.9382,840.7166,7,968804938,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
406.8996,789.305,0,427.9947,775.0727,0.3814,0.3585,17.2758,375.3524,769.5292,343.6453,805.1229,358.0019,811.6872,0.5421,0.3322,18.9611,311.9382,840.7166,7,968804938,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
406.8996,789.305,0,427.9947,775.0727,0.3814,0.3585,17.2758,375.3524,769.5292,343.6453,805.1229,358.0019,811.6872,0.5421,0.3322,18.9611,311.9382,840.7166,7,968804938,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3483,789.7629,1,424.7448,775.7737,0.3818,0.3586,18.0188,407.1525,779.7885,363.3105,796.0543,352.1678,811.8556,0.5426,0.3323,18.8785,319.4684,812.32,7,968804970,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3483,789.7629,1,424.7448,775.7737,0.3818,0.3586,18.0188,407.1525,779.7885,363.3105,796.0543,352.1678,811.8556,0.5426,0.3323,18.8785,319.4684,812.32,7,968804970,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3483,789.7629,1,424.7448,775.7737,0.3818,0.3586,18.0188,407.1525,779.7885,363.3105,796.0543,352.1678,811.8556,0.5426,0.3323,18.8785,319.4684,812.32,7,968804970,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3483,789.7629,1,424.7448,775.7737,0.3818,0.3586,18.0188,407.1525,779.7885,363.3105,796.0543,352.1678,811.8556,0.5426,0.3323,18.8785,319.4684,812.32,7,968804970,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
404.3483,789.7629,1,424.7448,775.7737,0.3818,0.3586,18.0188,407.1525,779.7885,363.3105,796.0543,352.1678,811.8556,0.5426,0.3323,18.8785,319.4684,812.32,7,968804970,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
395.9579,792.9935,1,422.545,781.5767,0.3822,0.3592,17.3888,409.36,820.1077,363.9528,815.3666,347.5756,811.7614,0.5429,0.3326,18.9022,318.5455,810.6255,7,968805004,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
395.9579,792.9935,1,422.545,781.5767,0.3822,0.3592,17.3888,409.36,820.1077,363.9528,815.3666,347.5756,811.7614,0.5429,0.3326,18.9022,318.5455,810.6255,7,968805004,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
395.9579,792.9935,1,422.545,781.5767,0.3822,0.3592,17.3888,409.36,820.1077,363.9528,815.3666,347.5756,811.7614,0.5429,0.3326,18.9022,318.5455,810.6255,7,968805004,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
395.9579,792.9935,1,422.545,781.5767,0.3822,0.3592,17.3888,409.36,820.1077,363.9528,815.3666,347.5756,811.7614,0.5429,0.3326,18.9022,318.5455,810.6255,7,968805004,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
395.9579,792.9935,1,422.545,781.5767,0.3822,0.3592,17.3888,409.36,820.1077,363.9528,815.3666,347.5756,811.7614,0.5429,0.3326,18.9022,318.5455,810.6255,7,968805004,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
399.0663,791.9299,1,420.671,784.6326,0.3821,0.3597,17.5931,408.2887,806.7141,366.9439,829.6678,344.7476,816.6202,0.543,0.3335,19.2723,325.5991,852.6215,7,968805037,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
399.0663,791.9299,1,420.671,784.6326,0.3821,0.3597,17.5931,408.2887,806.7141,366.9439,829.6678,344.7476,816.6202,0.543,0.3335,19.2723,325.5991,852.6215,7,968805037,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
399.0663,791.9299,1,420.671,784.6326,0.3821,0.3597,17.5931,408.2887,806.7141,366.9439,829.6678,344.7476,816.6202,0.543,0.3335,19.2723,325.5991,852.6215,7,968805037,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
399.0663,791.9299,1,420.671,784.6326,0.3821,0.3597,17.5931,408.2887,806.7141,366.9439,829.6678,344.7476,816.6202,0.543,0.3335,19.2723,325.5991,852.6215,7,968805037,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,968805071,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,968805071,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,968805071,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,968805071,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,968805071,12-Feb-2020 14:12:49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,968805104,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,968805104,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,968805104,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,968805104,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,968805104,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
401.0926,792.3268,1,416.7743,795.2361,0.3806,0.3599,16.2673,386.2615,882.1318,249.2925,971.3481,112.3235,1060.5645,0.5408,0.3345,14.9154,112.3235,1060.5645,7,968805137,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
401.0926,792.3268,1,416.7743,795.2361,0.3806,0.3599,16.2673,386.2615,882.1318,249.2925,971.3481,112.3235,1060.5645,0.5408,0.3345,14.9154,112.3235,1060.5645,7,968805137,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
401.0926,792.3268,1,416.7743,795.2361,0.3806,0.3599,16.2673,386.2615,882.1318,249.2925,971.3481,112.3235,1060.5645,0.5408,0.3345,14.9154,112.3235,1060.5645,7,968805137,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
401.0926,792.3268,1,416.7743,795.2361,0.3806,0.3599,16.2673,386.2615,882.1318,249.2925,971.3481,112.3235,1060.5645,0.5408,0.3345,14.9154,112.3235,1060.5645,7,968805137,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
401.0926,792.3268,1,416.7743,795.2361,0.3806,0.3599,16.2673,386.2615,882.1318,249.2925,971.3481,112.3235,1060.5645,0.5408,0.3345,14.9154,112.3235,1060.5645,7,968805137,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
396.187,788.409,1,415.7942,789.4866,0.3801,0.3594,17.871,409.464,733.7905,363.8188,734.2774,318.1736,734.7643,0.5412,0.3331,19.0234,318.1736,734.7643,7,968805171,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
396.187,788.409,1,415.7942,789.4866,0.3801,0.3594,17.871,409.464,733.7905,363.8188,734.2774,318.1736,734.7643,0.5412,0.3331,19.0234,318.1736,734.7643,7,968805171,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
396.187,788.409,1,415.7942,789.4866,0.3801,0.3594,17.871,409.464,733.7905,363.8188,734.2774,318.1736,734.7643,0.5412,0.3331,19.0234,318.1736,734.7643,7,968805171,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
396.187,788.409,1,415.7942,789.4866,0.3801,0.3594,17.871,409.464,733.7905,363.8188,734.2774,318.1736,734.7643,0.5412,0.3331,19.0234,318.1736,734.7643,7,968805171,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
394.0284,787.063,1,413.6774,790.0853,0.3796,0.3601,17.5752,395.5327,794.1099,361.924,785.1609,323.2509,755.5145,0.5409,0.3336,19.0586,328.3153,776.2119,7,968805204,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
394.0284,787.063,1,413.6774,790.0853,0.3796,0.3601,17.5752,395.5327,794.1099,361.924,785.1609,323.2509,755.5145,0.5409,0.3336,19.0586,328.3153,776.2119,7,968805204,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
394.0284,787.063,1,413.6774,790.0853,0.3796,0.3601,17.5752,395.5327,794.1099,361.924,785.1609,323.2509,755.5145,0.5409,0.3336,19.0586,328.3153,776.2119,7,968805204,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
394.0284,787.063,1,413.6774,790.0853,0.3796,0.3601,17.5752,395.5327,794.1099,361.924,785.1609,323.2509,755.5145,0.5409,0.3336,19.0586,328.3153,776.2119,7,968805204,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
394.0284,787.063,1,413.6774,790.0853,0.3796,0.3601,17.5752,395.5327,794.1099,361.924,785.1609,323.2509,755.5145,0.5409,0.3336,19.0586,328.3153,776.2119,7,968805204,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
390.9908,786.6518,1,409.0898,788.5368,0.379,0.3603,17.2517,363.8911,770.3389,337.8437,797.8573,319.4251,778.9358,0.5406,0.3341,19.0371,311.7963,825.3756,7,968805238,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
390.9908,786.6518,1,409.0898,788.5368,0.379,0.3603,17.2517,363.8911,770.3389,337.8437,797.8573,319.4251,778.9358,0.5406,0.3341,19.0371,311.7963,825.3756,7,968805238,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
390.9908,786.6518,1,409.0898,788.5368,0.379,0.3603,17.2517,363.8911,770.3389,337.8437,797.8573,319.4251,778.9358,0.5406,0.3341,19.0371,311.7963,825.3756,7,968805238,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
390.9908,786.6518,1,409.0898,788.5368,0.379,0.3603,17.2517,363.8911,770.3389,337.8437,797.8573,319.4251,778.9358,0.5406,0.3341,19.0371,311.7963,825.3756,7,968805238,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
390.9908,786.6518,1,409.0898,788.5368,0.379,0.3603,17.2517,363.8911,770.3389,337.8437,797.8573,319.4251,778.9358,0.5406,0.3341,19.0371,311.7963,825.3756,7,968805238,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
388.6766,786.2488,1,409.5479,785.608,0.3789,0.3601,17.6744,418.9846,751.626,374.5817,767.8857,322.1294,780.3651,0.5404,0.3337,19.3036,330.1788,784.1455,7,968805271,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
388.6766,786.2488,1,409.5479,785.608,0.3789,0.3601,17.6744,418.9846,751.626,374.5817,767.8857,322.1294,780.3651,0.5404,0.3337,19.3036,330.1788,784.1455,7,968805271,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
388.6766,786.2488,1,409.5479,785.608,0.3789,0.3601,17.6744,418.9846,751.626,374.5817,767.8857,322.1294,780.3651,0.5404,0.3337,19.3036,330.1788,784.1455,7,968805271,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
388.6766,786.2488,1,409.5479,785.608,0.3789,0.3601,17.6744,418.9846,751.626,374.5817,767.8857,322.1294,780.3651,0.5404,0.3337,19.3036,330.1788,784.1455,7,968805271,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
386.2301,785.9973,1,407.2965,785.9792,0.3786,0.3599,17.7189,384.6137,790.2744,358.2554,791.2529,324.1227,782.874,0.5402,0.3335,19.4085,331.8971,792.2315,7,968805304,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
386.2301,785.9973,1,407.2965,785.9792,0.3786,0.3599,17.7189,384.6137,790.2744,358.2554,791.2529,324.1227,782.874,0.5402,0.3335,19.4085,331.8971,792.2315,7,968805304,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
386.2301,785.9973,1,407.2965,785.9792,0.3786,0.3599,17.7189,384.6137,790.2744,358.2554,791.2529,324.1227,782.874,0.5402,0.3335,19.4085,331.8971,792.2315,7,968805304,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
386.2301,785.9973,1,407.2965,785.9792,0.3786,0.3599,17.7189,384.6137,790.2744,358.2554,791.2529,324.1227,782.874,0.5402,0.3335,19.4085,331.8971,792.2315,7,968805304,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
386.2301,785.9973,1,407.2965,785.9792,0.3786,0.3599,17.7189,384.6137,790.2744,358.2554,791.2529,324.1227,782.874,0.5402,0.3335,19.4085,331.8971,792.2315,7,968805304,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.9506,785.7488,1,405.3237,784.8117,0.3783,0.3599,18.1668,385.3959,770.2472,358.5013,777.3363,325.4241,783.2404,0.54,0.3336,19.3299,331.6066,784.4254,7,968805337,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.9506,785.7488,1,405.3237,784.8117,0.3783,0.3599,18.1668,385.3959,770.2472,358.5013,777.3363,325.4241,783.2404,0.54,0.3336,19.3299,331.6066,784.4254,7,968805337,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.9506,785.7488,1,405.3237,784.8117,0.3783,0.3599,18.1668,385.3959,770.2472,358.5013,777.3363,325.4241,783.2404,0.54,0.3336,19.3299,331.6066,784.4254,7,968805337,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.9506,785.7488,1,405.3237,784.8117,0.3783,0.3599,18.1668,385.3959,770.2472,358.5013,777.3363,325.4241,783.2404,0.54,0.3336,19.3299,331.6066,784.4254,7,968805337,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.9506,785.7488,1,405.3237,784.8117,0.3783,0.3599,18.1668,385.3959,770.2472,358.5013,777.3363,325.4241,783.2404,0.54,0.3336,19.3299,331.6066,784.4254,7,968805337,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
385.1111,785.6165,1,403.6989,785.1133,0.3778,0.3607,17.8242,387.7111,789.4279,346.1799,783.9039,322.3925,782.6115,0.5393,0.3342,19.5114,304.6488,778.3799,7,968805370,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
385.1111,785.6165,1,403.6989,785.1133,0.3778,0.3607,17.8242,387.7111,789.4279,346.1799,783.9039,322.3925,782.6115,0.5393,0.3342,19.5114,304.6488,778.3799,7,968805370,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
385.1111,785.6165,1,403.6989,785.1133,0.3778,0.3607,17.8242,387.7111,789.4279,346.1799,783.9039,322.3925,782.6115,0.5393,0.3342,19.5114,304.6488,778.3799,7,968805370,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
385.1111,785.6165,1,403.6989,785.1133,0.3778,0.3607,17.8242,387.7111,789.4279,346.1799,783.9039,322.3925,782.6115,0.5393,0.3342,19.5114,304.6488,778.3799,7,968805370,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.2155,785.4303,1,403.1071,785.4847,0.3773,0.3612,18.0296,400.4609,790.7598,360.6319,787.1362,322.175,782.7955,0.5387,0.3347,19.4588,320.8029,783.5126,7,968805404,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.2155,785.4303,1,403.1071,785.4847,0.3773,0.3612,18.0296,400.4609,790.7598,360.6319,787.1362,322.175,782.7955,0.5387,0.3347,19.4588,320.8029,783.5126,7,968805404,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.2155,785.4303,1,403.1071,785.4847,0.3773,0.3612,18.0296,400.4609,790.7598,360.6319,787.1362,322.175,782.7955,0.5387,0.3347,19.4588,320.8029,783.5126,7,968805404,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.2155,785.4303,1,403.1071,785.4847,0.3773,0.3612,18.0296,400.4609,790.7598,360.6319,787.1362,322.175,782.7955,0.5387,0.3347,19.4588,320.8029,783.5126,7,968805404,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
383.2155,785.4303,1,403.1071,785.4847,0.3773,0.3612,18.0296,400.4609,790.7598,360.6319,787.1362,322.175,782.7955,0.5387,0.3347,19.4588,320.8029,783.5126,7,968805404,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.5933,785.3882,1,396.2529,784.5027,0.3761,0.3617,18.2501,306.8671,771.1282,289.228,798.8125,316.2162,787.9915,0.5378,0.3354,19.8609,271.589,826.4968,7,968805437,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.5933,785.3882,1,396.2529,784.5027,0.3761,0.3617,18.2501,306.8671,771.1282,289.228,798.8125,316.2162,787.9915,0.5378,0.3354,19.8609,271.589,826.4968,7,968805437,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.5933,785.3882,1,396.2529,784.5027,0.3761,0.3617,18.2501,306.8671,771.1282,289.228,798.8125,316.2162,787.9915,0.5378,0.3354,19.8609,271.589,826.4968,7,968805437,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.5933,785.3882,1,396.2529,784.5027,0.3761,0.3617,18.2501,306.8671,771.1282,289.228,798.8125,316.2162,787.9915,0.5378,0.3354,19.8609,271.589,826.4968,7,968805437,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.5933,785.3882,1,396.2529,784.5027,0.3761,0.3617,18.2501,306.8671,771.1282,289.228,798.8125,316.2162,787.9915,0.5378,0.3354,19.8609,271.589,826.4968,7,968805437,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.8979,785.2314,1,390.6057,784.0662,0.3758,0.3623,17.666,318.9384,778.6236,287.5664,799.0095,309.6597,791.5027,0.5373,0.3359,19.4268,256.1943,819.3953,7,968805470,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.8979,785.2314,1,390.6057,784.0662,0.3758,0.3623,17.666,318.9384,778.6236,287.5664,799.0095,309.6597,791.5027,0.5373,0.3359,19.4268,256.1943,819.3953,7,968805470,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.8979,785.2314,1,390.6057,784.0662,0.3758,0.3623,17.666,318.9384,778.6236,287.5664,799.0095,309.6597,791.5027,0.5373,0.3359,19.4268,256.1943,819.3953,7,968805470,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
381.8979,785.2314,1,390.6057,784.0662,0.3758,0.3623,17.666,318.9384,778.6236,287.5664,799.0095,309.6597,791.5027,0.5373,0.3359,19.4268,256.1943,819.3953,7,968805470,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.1144,785.2071,1,387.2586,783.595,0.3758,0.3625,18.034,349.5967,777.7396,300.1246,776.917,303.5804,790.1702,0.537,0.336,19.5528,250.6525,776.0945,7,968805504,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.1144,785.2071,1,387.2586,783.595,0.3758,0.3625,18.034,349.5967,777.7396,300.1246,776.917,303.5804,790.1702,0.537,0.336,19.5528,250.6525,776.0945,7,968805504,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.1144,785.2071,1,387.2586,783.595,0.3758,0.3625,18.034,349.5967,777.7396,300.1246,776.917,303.5804,790.1702,0.537,0.336,19.5528,250.6525,776.0945,7,968805504,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.1144,785.2071,1,387.2586,783.595,0.3758,0.3625,18.034,349.5967,777.7396,300.1246,776.917,303.5804,790.1702,0.537,0.336,19.5528,250.6525,776.0945,7,968805504,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.1144,785.2071,1,387.2586,783.595,0.3758,0.3625,18.034,349.5967,777.7396,300.1246,776.917,303.5804,790.1702,0.537,0.336,19.5528,250.6525,776.0945,7,968805504,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.0627,785.0103,1,383.8574,783.0223,0.3758,0.3627,18.0762,345.4038,775.7607,285.9082,784.0436,296.1118,790.5101,0.5371,0.3365,19.1772,226.4127,792.3265,7,968805537,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
380.0627,785.0103,1,383.8574,783.0223,0.3758,0.3627,18.0762,345.4038,775.7607,285.9082,784.0436,296.1118,790.5101,0.5371,0.3365,19.1772,226.4127,792.3265,7,968805537,12-Feb-2020 14:12:50,0,0,0,0,0,0,0,0
